economy,item,unit,item_code_new,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
07_INA,8th_steel_production_projection_nz,thousand tonnes,14_1_iron_and_steel,6182.981,10800.0,10775.699999999999,11744.168716799999,12729.654205714283,13731.462933942856,14748.874066285713,15781.139465142853,16827.483690514284,17887.104,17854.847999999998,17818.559999999998,17778.239999999998,18620.5824,19454.054399999997,20278.051199999998,21091.967999999997,21895.199999999993,21943.387822626162,21997.000894042496,22056.291865226925,22121.42547230499,22192.63234842534,22104.45333378333,22023.317037942346,21949.659561943987,21883.852560537372,21826.266886699006,21777.26095864088,21737.097405915094,21706.025794565,21684.117828437196,21671.355554344835,21503.37255183393,21329.970742790414,21151.15012721429,20966.910705105554,20777.252476464208,20582.175441290256,20381.679599583687,20175.764951344514,19964.431496572728,19747.679235268333,19525.50816743133,19297.918293061713,19064.90961215949,18826.482124724655,18582.635830757208,18333.370730257157,18078.686823224492,17818.584109659216,17553.06258956133,17282.122262930836
07_INA,8th_chemicals_production_projection,thousand tonnes,14_2_chemical_incl_petrochemical,7076.073271559758,7250.089300707669,6870.108949897122,7168.103168968445,7471.685837465173,7780.5254492157,8094.035104283903,8411.959665651828,8733.792471910168,9059.317465893573,9283.545567987538,9505.92292705528,9726.464225662994,9944.937659876578,10160.933851512109,10374.034163671147,10583.903303965775,10790.110004387057,10992.404642918753,11190.349578669817,11383.985504526396,11572.979218254743,11757.19527674616,11936.507101663878,12110.695622044386,12279.443999915105,12442.332803217621,12599.148811010278,12749.790092835881,12893.95211185304,13031.868706993317,13163.578047659465,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295,13289.239749209295
07_INA,8th_chemicals_production_projection_nz,thousand tonnes,14_2_chemical_incl_petrochemical,7076.073271559758,7250.089300707669,6870.108949897122,7166.669548334651,7467.202825962694,7771.188818676641,8077.847034075335,8386.723786654873,8697.110543528146,9008.58528808457,9216.704039898028,9420.369620711783,9619.4731191807,9813.664482766208,10002.423283428521,10185.226741892333,10361.641334582493,10531.147364281767,10693.411236631362,10847.924881562521,10994.653200271592,11133.206007961062,11263.393075122822,11385.040473567005,11497.894423568941,11601.618691119791,11695.792835024564,11780.20413829461,11854.754828318803,11919.169332196949,11973.68096798546,12018.34675751309,12053.34045253283,11970.947166087732,11885.896031692793,11798.187049348011,11707.820219053388,11614.795540808922,11519.113014614615,11420.772640470468,11319.774418376475,11216.118348332644,11109.804430338969,11000.832664395453,10889.203050502096,10774.915588658894,10657.970278865852,10538.367121122968,10416.106115430242,10291.187261787676,10163.610560195266,10033.376010653015,9900.483613160923
07_INA,8th_aluminium_production_projection,thousand tonnes,14_3_non_ferrous_metals,245.726,251.2308337009172,235.9687542576326,243.19310889511328,250.32218362344346,257.4205022408926,264.52439291157305,271.6579370636203,278.8316693684337,286.0527777318985,290.0503415221216,294.0068606019755,297.92302100931767,301.79551420654894,305.6185513209964,309.38609401848356,313.0929850302282,316.7331653643818,320.30288677795846,323.7969727493757,327.21591107747713,330.5566193343979,333.8185288874791,337.0014976957382,340.10470774296937,343.12653337665625,346.06442338546486,348.9179626780779,351.6877933432097,354.3724029718533,356.97545404782954,359.49816480003636,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064,361.9425935689064
07_INA,8th_cement_production_projection,thousand tonnes,14_4_nonmetallic_mineral_products,67000.0,83750.0,95356.59843749998,100701.32213839285,106316.58153317521,112214.37659781828,118407.12142131221,124907.64864490836,131729.21287225676,138885.49290924903,144756.90757933247,150854.04924707455,157183.9868528408,163753.88409626903,170570.98847624444,177642.61883862596,184976.15130072873,192579.00341167607,200458.61639714288,208622.43532569075,217077.88702177748,225832.35553757355,234893.1549818663,243572.89996491533,252520.18733513053,261739.37147034294,271234.5361690633,281009.45473599475,291067.5466480859,301411.8305534284,312044.8733387902,322968.7349840131,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097,334184.90890283097
07_INA,8th_cement_production_projection_nz,thousand tonnes,14_4_nonmetallic_mineral_products,67000.0,83750.0,95356.59843749998,100680.37626338807,106250.23998629852,112074.33305582422,118160.83460875589,124517.93678113625,131153.81967043073,138076.62379854557,143672.96785537843,149442.05534612192,155385.8020432443,161505.87077539545,167803.64475920584,174280.19934924843,180936.2721563208,187772.2314865206,194788.0430565005,201983.23494388594,209356.86073618688,216907.46084672865,224633.02197225837,231869.70926740105,239231.56499680658,246713.43763297345,254309.5011121137,262013.21559584147,269817.2872024024,277713.6267879956,285693.307875076,293746.52384265955,301862.54451374913,299707.7202211437,297483.3854674864,295189.5402527774,292826.18457701657,290393.31844020396,287890.9418423396,285319.0547834234,282677.6572634554,279966.74928243563,277186.33084036404,274336.40193724073,271416.9625730656,268428.0127478387,265369.55246156,262241.5817142295,259044.10050584716,255777.1088364131,252440.60670592723,249034.5941143896,245559.07106180015
07_INA,8th_transport_production_projection,GVA millions USD,14_5_transportation_equipment,22367.959311100003,22748.2146193887,21307.27446075276,21935.03098714089,22577.973433107047,23236.43669828079,23910.762680148277,24601.30041519344,25308.406222815578,26032.443852076874,26474.995397562187,26925.07031932074,27382.796514749185,27848.30405549992,28321.725224443417,28803.194553258953,29292.84886066434,29790.82729129565,30297.27135524766,30812.324968286866,31336.134492747748,31868.848779124444,32410.619208369553,32961.59973491184,33521.94693040535,34091.82002822223,34671.380968702004,35260.79444516993,35860.22795073781,36469.85182590037,37089.83930694068,37720.36657515866,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635,38361.61280693635
07_INA,8th_machinery_production_projection,GVA millions USD,14_6_machinery,3108.310765,3161.152048005,2960.915193828219,3048.1499004741186,3137.4948826549607,3228.996678908719,3322.702800214016,3418.6617496034874,3516.923042162939,3617.5372254237764,3679.035358255981,3741.578959346333,3805.1858016552187,3869.8739602833575,3935.6618176081747,4002.5680685075126,4070.6117256721386,4139.812125008567,4210.188931133711,4281.7621429629835,4354.552099393354,4428.57948508304,4503.865336329451,4580.431047047052,4658.298374846852,4737.489447219248,4818.026767821974,4899.933222874947,4983.2320876638205,5067.947033154107,5154.102132717727,5241.721868973927,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483,5330.831140746483
07_INA,8th_mining_production_projection,GVA millions USD,14_7_mining_and_quarrying,22486.64788,23353.16696951158,21172.91516635327,22719.828139017525,23573.52140602218,24434.791504563615,25309.403476325337,26201.181109279314,27110.31931599081,28035.98118783527,28655.176091003126,29277.307220750732,29901.10087191556,30525.691641115474,31153.020448926836,31782.89311254472,32415.263590243576,33050.10331440055,33686.54404257953,34323.21253617443,34960.58365384849,35597.44732936521,36232.485364413784,36864.801658351855,37493.44212568098,38117.651430185855,38735.95157471586,39344.385494168644,39939.14856570708,40518.58616257436,41081.99908609791,41628.70224477977,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412,42157.91101786412
07_INA,8th_food_beverage_tobacco_production_projection,GVA millions USD,14_8_food_beverages_and_tobacco,71605.01227,72822.29747859,68209.51468940366,70219.10855308207,72277.31605838024,74385.20929648682,76543.88276034812,78754.453796494,81018.06306575106,83335.87501301573,84752.58488823699,86193.37883133702,87658.66627146972,89148.8635980847,90664.39427925214,92205.68898199941,93773.18569469335,95367.3298515032,96988.5744589787,98637.38022478133,100314.21568860262,102019.55735530882,103753.88983034906,105517.70595746502,107311.50695874193,109135.80257704051,110991.11122085019,112877.96011160461,114796.88543350187,116748.43248587145,118733.15583813126,120751.61948737946,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649,122804.3970186649
07_INA,8th_pulp_paper_production_projection,tonnes,14_9_pulp_paper_and_printing,23443678.0,24347076.079774737,21962547.901612572,23445080.53294259,24196755.041186918,24944010.842468772,25692186.454245258,26444504.640655555,27200428.646918368,27958356.164070167,28397416.10391478,28827605.797458276,29247225.6163909,29654985.871660423,30052306.970834874,30438489.421356298,30812955.922130123,31175121.592965607,31523589.758939046,31856493.14498866,32173679.090622917,32473413.116395023,32753870.985783968,33013618.62919228,33251168.85367591,33465209.212218884,33653792.41151526,33812860.30743666,33938601.011132374,34029127.06034198,34083383.0995621,34100327.50519961,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025,34078839.92265025
07_INA,8th_wood_production_projection,GVA millions USD,14_10_wood_and_wood_products,7665.954053,7796.2752719009995,7302.435807352974,7517.580721595294,7737.9301589735205,7963.598896394078,8194.704109070986,8431.36541889785,8673.704943771307,8921.847347884397,9073.518752798434,9227.768571596007,9384.640637313134,9544.179528147459,9706.430580125965,9871.439899988105,10039.254378287897,10209.921702718797,10383.490371665013,10560.009707983316,10739.529873019033,10922.101880860351,11107.777612834976,11296.609832253174,11488.652199401478,11683.959286791302,11882.58659466675,12084.590566776084,12290.028606411275,12498.959092720272,12711.441397296516,12927.535901050553,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411,13147.304011368411
07_INA,8th_construction_production_projection,GVA millions USD,14_11_construction,122304.5801,124383.7579617,116504.91758113203,119937.39424550232,123452.90519528017,127053.28161041369,130740.39293406025,134516.14764432533,138382.4940411815,142341.42104886158,144761.22520669224,147222.166035206,149724.94285780445,152270.26688638714,154858.8614234557,157491.46206765441,160168.81692280446,162891.68681049222,165660.84548627053,168477.0798595371,171341.19021714924,174253.9904508407,177216.30828850498,180228.9855294096,183292.87828340958,186408.8572142275,189577.80778686932,192800.63051924607,196078.2412380732,199411.57133912054,202801.56805188558,206249.19470876758,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166,209755.4310188166
07_INA,8th_textiles_production_projection,GVA millions USD,14_12_textiles_and_leather,16508.51981,16789.16464677,15725.688590549647,16189.000013268147,16663.519300356395,17149.49362220183,17647.1753139122,18156.821979483906,18678.696598019324,19213.06763203288,19539.689781777437,19871.864508067654,20209.686204704794,20553.25087018478,20902.65613497792,21258.00128927254,21619.387311190163,21986.916895480408,22360.694482703566,22740.82628890952,23127.420335820985,23520.586481529932,23920.436451715937,24327.083871395113,24740.64429720883,25161.235250261376,25588.976249515814,26023.98884575758,26466.396656135454,26916.325399289766,27373.902931077693,27839.259280906008,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406,28312.526688681406
07_INA,8th_nonspecified_production,index,14_13_nonspecified_industry,250.87788487040928,255.33451238663864,251.94926912376425,267.72868835757123,275.14041551931433,282.527202295651,289.9585876428546,297.47964651214676,305.09314770111456,312.7904033631668,320.57689831403485,328.4542305205131,336.4103035827471,344.4375627957372,352.5601983460951,360.77853386894606,369.09467149270836,377.5110313886672,386.0205398889308,394.6103267751032,403.2887724791728,412.0449745645277,420.8667352131813,429.74671727412834,438.67691353292565,447.65164962102074,456.6567661964659,465.6486667817819,474.5849917780098,483.4484496374279,492.2330023230049,500.9327708429165,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027,509.5406647575027
08_JPN,8th_steel_production_projection,thousand tonnes,14_1_iron_and_steel,104318.836,104887.54225248264,78104.0033165314,98757.81276525807,99935.23023686679,101155.74566552372,102415.51336326615,103711.50211531587,105040.85831459559,106400.37610717204,106641.20599143693,106891.50896773461,107140.86153310958,106813.29770246963,106448.20140876956,106048.27674165276,105615.71475852763,105153.25257573175,104663.07295906583,104148.04290829346,103610.47213575504,103053.04417435774,102479.70283546812,101807.26505555779,101132.32300480058,100461.50397421212,99801.43682358912,99158.44129160845,98538.0275228607,97947.75498018236,97392.70654198257,96877.09579176888,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056,96403.08979075056
08_JPN,8th_steel_production_projection_nz,thousand tonnes,14_1_iron_and_steel,104318.836,104887.54225248264,78104.0033165314,98735.69101519865,99868.07376214761,101019.79234334925,102186.10261333243,103363.03146820841,104546.74611708373,105733.03294822785,105781.25130632198,105814.04255733984,105820.88611902166,105234.16990923631,104588.33843375552,103886.58866855089,103131.63314740703,102326.73314649606,101474.61710444083,100578.6811817404,99641.77661106705,98667.10661429704,97659.05761408767,96539.34993252296,95400.95199547247,94250.57195251038,93094.78026904387,91939.70676557929,90790.57364690324,89654.32267050029,88535.42423822843,87437.39157781885,86361.74395814592,85692.32090263894,85001.30355501885,84288.69191528563,83554.48598343927,82798.68575947979,82021.29124340719,81222.30243522144,80401.71933492259,79559.5419425106,78695.77025798547,77810.40428134722,76903.44401259584,75974.88945173133,75024.74059875369,74052.99745366293,73059.66001645903,72044.72828714202,71008.20226571187,69950.08195216859,68870.3673465122
08_JPN,8th_chemicals_production_projection,thousand tonnes,14_2_chemical_incl_petrochemical,25649.971111231178,25261.075039409185,23034.591100021953,23009.56166017103,22993.4743105268,22984.250014951573,22980.605646149113,22981.43860461238,22985.852608060173,22992.59958952652,22755.823655138774,22521.20264858271,22285.807707014104,22203.32076158629,22108.82768668643,22002.659344613618,21885.61863735097,21758.32788430864,21621.43005315785,21475.403199379958,21320.83903246709,21158.459028668654,20989.081602475966,20980.606453830565,20969.428123049212,20957.720919036194,20947.332352192287,20940.061440958616,20882.092456300743,20831.294813292392,20789.969550444566,20759.535729332412,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825,20741.196090825
08_JPN,8th_chemicals_production_projection_nz,thousand tonnes,14_2_chemical_incl_petrochemical,25649.971111231178,25261.075039409185,23034.591100021953,23004.959747839,22979.678225940483,22956.66891493363,22934.644434856815,22912.49428879854,22889.31202710632,22863.84103182517,22591.981724821777,22318.511824745463,22040.663822236947,21910.23692753335,21763.92997477412,21602.21094454165,21426.0206459666,21236.128015085233,21033.327155711955,20818.25586147893,20591.666337556715,20354.437585579246,20107.540175171976,20011.302435663594,19908.37506002292,19800.854724305394,19690.49241106075,19578.957447296303,19416.16956586843,19256.448925407487,19101.824022948465,18953.45612088049,18812.264854378274,18683.669438615158,18550.92578363388,18414.033889434435,18272.993756016822,18127.805383381048,17978.468771527107,17824.983920455004,17667.350830164734,17505.569500656296,17339.639931929698,17169.56212398493,16995.336076822005,16816.961790440906,16634.439264841647,16447.76850002422,16256.949495988632,16061.982252734877,15862.866770262955,15659.603048572872,15452.19108766462
08_JPN,8th_aluminium_production_projection,thousand tonnes,14_3_non_ferrous_metals,57.0499,56.90187572826986,44.61213533646361,52.93078501632042,53.361956971551564,53.77800610075312,54.17899167771357,54.56543114658625,54.93699289455461,55.29469098399969,55.04888098124779,54.79634260250815,54.53573017258324,54.27018360026734,53.99835721036285,53.72204523646656,53.440350561780086,53.154170303101765,52.86350446043165,52.57014726736644,52.274547282305306,51.97715306364744,51.679758844989585,51.381467509533366,51.084521849274665,50.78847330581436,50.49466755434997,50.20445027007901,49.91647577780398,49.63298686952077,49.352189311632664,49.07498022093801,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844,48.80046248063844
08_JPN,8th_cement_production_projection,thousand tonnes,14_4_nonmetallic_mineral_products,52407.0942315767,52197.21123955168,48230.23162216111,48473.09481970725,48617.302158928185,48742.44076346277,48886.414384464675,49066.402869222584,49289.32045724616,49556.85918642016,49337.26374974474,49155.82950400076,49001.74480576367,48858.09654605618,48701.44245328563,48521.6196913514,48314.31829492335,48079.23091727874,47817.142045079294,47529.70221006999,47218.21306859399,46884.65758655832,46531.73154277544,46220.361984836396,45927.349601409514,45644.28866497825,45370.844746804774,45109.66586068353,44865.124696115425,44643.91833779259,44451.88101864969,44295.047526750415,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455,44177.59801656455
08_JPN,8th_cement_production_projection_nz,thousand tonnes,14_4_nonmetallic_mineral_products,52407.0942315767,52197.21123955168,48230.23162216111,48463.012415984755,48586.96496238102,48681.61019738997,48784.73064254499,48913.31569227061,49074.02470548891,49268.240038518445,48967.826318786654,48695.730939843306,48441.16484518573,48187.37259667192,47911.310250923525,47603.202473833495,47259.13358336222,46879.17331358346,46464.49073090809,46017.11696693672,45538.75566617024,45031.775918737534,44499.225508987,43999.56603218897,43510.46875598493,43023.94134129918,42539.704034604154,42060.25244850132,41589.61167230143,41133.834902401984,40698.00857038676,40287.23162653003,39904.740736402426,39619.88358439162,39325.83749199336,39022.602459207665,38710.17848603452,38388.56557247393,38057.76371852589,37717.77292419041,37368.59318946749,37010.22451435711,36642.666898859294,36265.92034297404,35879.98484670133,35484.860410041176,35080.54703299358,34667.04471555853,34244.35345773604,33812.4732595261,33371.404120928724,32921.146041943895,32461.69902257163
08_JPN,8th_transport_production_projection,GVA millions USD,14_5_transportation_equipment,159189.57368,159507.95282736002,147839.94607803857,149851.48264166407,151870.4739917598,153896.9419013253,155930.9082006331,157972.39477737047,160021.42357678214,162078.01660181224,162402.17263501583,162726.97698028595,163052.4309342465,163378.5357961151,163705.29286770726,164032.70345344266,164360.76886034964,164689.49039807022,165018.8693788664,165348.9071176242,165679.6049318594,166010.9641417231,166342.98607000653,166675.67204214662,167009.0233862308,167343.0414330034,167677.72751586934,168013.0829709011,168349.10913684283,168685.8073551166,169023.17896982684,169361.22532776647,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422,169699.947778422
08_JPN,8th_machinery_production_projection,GVA millions USD,14_6_machinery,150200.1959,150500.5962918,139491.47767305482,141389.42349282253,143294.40312995866,145206.43712794935,147125.54608431945,149051.75065076648,150985.07153329515,152925.52949235117,153231.38055133584,153537.84331243858,153844.91899906346,154152.60883706168,154460.91405473574,154769.83588284522,155079.37555461098,155389.5343057201,155700.31337433157,156011.7140010803,156323.7374290824,156636.38490394055,156949.6576737484,157263.556989096,157578.08410307407,157893.24027128037,158209.02675182288,158525.44480532652,158842.49569493713,159160.18068632705,159478.5010476997,159797.4580497951,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947,160117.0529658947
08_JPN,8th_mining_production_projection,GVA millions USD,14_7_mining_and_quarrying,1486.953052,1501.397142648029,1307.3650952829785,1352.977644827484,1367.6974014882087,1384.2141322345071,1402.953821919768,1423.7726974911895,1446.4157106544174,1470.4929515530305,1479.880467771309,1489.959872979554,1500.4920583604894,1511.2751329640787,1522.2677967487825,1533.32509552293,1544.3614175379332,1555.3423371576316,1566.26448480688,1576.957594540086,1587.3994352975233,1597.5686262961701,1607.4584268743258,1617.074552911806,1626.3892493355079,1635.3278206764808,1643.8029157461501,1651.7656886941381,1659.2446997152958,1666.1567571500216,1672.6358455789352,1678.8742821920312,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645,1685.092491248645
08_JPN,8th_food_beverage_tobacco_production_projection,GVA millions USD,14_8_food_beverages_and_tobacco,130735.5658,130997.0369316,121414.60368005343,123066.5923417079,124724.70329959429,126388.95443494283,128059.36367601951,129735.9489982428,131418.72842430038,133107.72002426608,133373.9354643146,133640.68333524326,133907.96470191376,134175.78063131767,134444.13219258023,134713.0204569654,134982.4464978794,135252.41139087506,135522.91621365686,135793.96204608423,136065.54997017633,136337.68107011667,136610.3564322569,136883.5771451215,137157.34429941163,137431.65898801057,137706.52230598655,137981.93535059853,138257.89922129968,138534.41501974233,138811.48384978183,139089.10681748137,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633,139367.28503111633
08_JPN,8th_pulp_paper_production_projection,tonnes,14_9_pulp_paper_and_printing,55361000.0,55003178.65427908,50623587.2109968,50850175.207068115,51116060.755225256,51416738.07154421,51749749.24852128,52113085.68823271,52505359.39668271,52924174.83449741,52799348.00329187,52691199.819577076,52592283.90414257,52459991.91074594,52301231.10063149,52116343.5873937,51907479.442086,51676209.07202954,51473400.50201855,51250369.55776436,51008564.24408102,50749819.029908136,50476124.71455045,50263730.893526785,50045117.443697244,49826321.32748939,49612283.07948514,49407653.63655367,49218369.98897825,49049749.73494128,48907834.75132996,48796184.0408388,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426,48717791.70789426
08_JPN,8th_wood_production_projection,GVA millions USD,14_10_wood_and_wood_products,9428.712379,9447.569803758,8756.480072613102,8875.62229568603,8995.206061730962,9115.232660350888,9235.703384541044,9356.61953069732,9477.98239862469,9599.793291545642,9618.99287812873,9638.230863884994,9657.507325612763,9676.822340263994,9696.175984944519,9715.568336914408,9734.999473588241,9754.469472535411,9773.978411480484,9793.52636830345,9813.113421040052,9832.739647882132,9852.405127177895,9872.109937432255,9891.854157307114,9911.637865621737,9931.461141352976,9951.324063635684,9971.22671176295,9991.16916518648,10011.151503516854,10031.173806523886,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934,10051.236154136934
08_JPN,8th_construction_production_projection,GVA millions USD,14_11_construction,282867.7552,283433.4907104,262700.3308649342,266274.67822388414,269862.27217094635,273463.151395084,277077.3546870293,280704.92093953694,284345.8891476361,288000.29840888357,288576.2990057013,289153.45160371286,289731.7585069203,290311.2220239343,290891.844467982,291473.628156918,292056.57541323197,292640.6885640582,293225.9699411864,293812.42188106896,294400.046724831,294988.8468182806,295578.82451191713,296169.9821609411,296762.3221252628,297355.84676951356,297950.5584630525,298546.45957997866,299143.55249913846,299741.8396041368,300341.32328334515,300942.0059299118,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163,301543.88994177163
08_JPN,8th_textiles_production_projection,GVA millions USD,14_12_textiles_and_leather,13219.65479,13246.094099580001,12277.142316195721,12444.187295046198,12611.851345242814,12780.136274891036,12949.043896852463,13118.576028756639,13288.734493012855,13459.521116821968,13486.44015905561,13513.413039373729,13540.439865452476,13567.520745183388,13594.65578667375,13621.845098247097,13649.088788443598,13676.386966020476,13703.739739952522,13731.147219432432,13758.609513871292,13786.126732899033,13813.698986364829,13841.326384337566,13869.009037106232,13896.747055180456,13924.540549290812,13952.389630389394,13980.294409650167,14008.254998469474,14036.271508466414,14064.344051483346,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631,14092.47273958631
