economy,item,unit,item_code_new,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
04_CHL,8th_textiles_production_projection,GVA millions USD,13_12_textiles_and_leather,717.7872727000001,729.8830082999999,737.1818383829999,692.216165348795,700.9003558800234,709.6890086053417,718.583344349578,727.5845979078389,736.6940182028297,745.9128684439299,755.2424262880318,764.6839840021712,774.2388486279644,783.9083421478729,793.6938016533175,803.5965795146565,813.6180435530556,823.759577214272,834.0225797443579,844.4084663673241,854.9186684647744,865.5546337575374,876.3178264893089,887.2097276123401,898.231834975183,909.3856635125222,920.6727454371099,932.0946304338382,943.6528858559577,955.3490969234759,967.1848669237592,979.1618174143558,991.2815884280715,1003.5458386803201
05_PRC,8th_steel_production_projection,thousand tonnes,13_1_iron_and_steel,870854.5,928264.4,905057.7900000004,854113.5779947278,846578.0117730311,830631.9097046561,814985.0205143068,799631.7541276898,784566.6243883317,769784.2471368966,755279.3383257637,741046.7121682216,727081.2793216505,713378.0451040753,699932.1077434742,686738.6566592555,673792.9707753083,661090.4168640551,648626.4479209422,639643.5230053834,630784.1448865093,622046.6283185253,613429.3108149811,604930.5523451719,599576.9012022112,594269.8300268756,589008.9425849263,583793.8459088132,578624.1502719638,573499.4691632607,568419.4192617043,563383.620411263,558391.6955959043,553443.2709148114
05_PRC,8th_chemicals_production_projection,thousand tonnes,13_2_chemical_incl__petrochemical,121444.38,123071.86951865703,124304.01025979847,120817.73576648279,122779.70379825063,124461.48220782814,125872.87531929105,127027.72301460442,127941.39170284577,128629.64775945693,129111.00431600478,129406.84816857,129538.94488790727,129529.31079463924,130762.8509850875,131913.80296546314,132990.6511458378,133995.9587818232,134924.39935388157,135763.93797326996,136496.18379473532,137099.17884283664,137549.60125868718,137824.8316160968,138833.12441631182,139636.8719720853,140225.87989852708,140596.82146818287,140753.25253118438,142175.08153805,143407.16411868652,144462.82849164677,145357.77906854378,146109.815703027
05_PRC,8th_aluminium_production_projection,thousand tonnes,13_3_nonferrous_metals,32300.0,33000.0,33165.0,32182.65952854664,32382.03636948306,32582.602412340606,32784.36456471752,32987.3297735579,33191.505025372535,33396.897346461024,33603.51380313473,33811.36150194152,34020.44758989127,34230.77925468301,34442.363724932904,34655.20827040393,34869.32020223653,35084.70687318071,35301.37567782928,35519.334052852515,35738.589477234025,35959.149472508005,36181.02160299782,36331.76728008346,36483.09180203719,36598.47186419497,36677.526628491454,36756.70290384463,36836.000854221886,36915.420643797006,36994.962436950416,37074.62639826948,37154.41269254877,37234.32148479021
05_PRC,8th_cement_production_projection,thousand tonnes,13_4_nonmetallic_mineral_products,2336790.0,2278370.25,2221410.99375,2091266.5930923112,2041409.7248539564,1992738.6584068364,1945225.2642040388,1898842.0780498777,1853562.285413296,1809359.7061097627,1766208.7793430223,1724084.5490983005,1682962.6498787256,1642819.292776943,1603631.251874075,1565375.850958365,1528030.9505560193,1491574.9352669423,1455986.701398221,1421245.644888394,1387331.6495156847,1354225.0753835551,1321906.7476770852,1290357.945683824,1266019.6761348401,1242138.794189542,1218706.739651602,1195715.1117775037,1173155.6663225088,1151020.3126410027,1129301.1108402277,1107990.2689864275,1087080.140362443,1066563.2207758233
05_PRC,8th_transport_production_projection,GVA millions USD,13_5_transportation_equipment,226635.09746999998,241304.43417000002,242269.65190667997,234859.75064517127,236079.60617403907,237305.46279112744,238537.34898745368,239775.29338594602,241019.3247420424,242269.47194429336,243525.76401496638,244788.23011065385,246056.89952288254,247331.8016787272,248489.15490330826,249651.57978589035,250819.0976505035,251991.72990831616,253169.49805798754,254352.4236860152,255540.52846708772,256733.8341644375,257932.36263019522,259136.13580574468,260085.7385763685,261038.46975999686,261994.33906367735,262953.3562234401,263652.27361684677,264352.6961173825,265054.6266678041,265758.0682163105,266463.02371655265,267169.4961276421
05_PRC,8th_machinery_production_projection,GVA millions USD,13_6_machinery,339031.1592,359775.0262,361214.1263047999,350166.2670739142,351985.0216955116,353812.72369380837,355649.41554774455,357495.1399329332,359349.93972255447,361213.8579882538,363086.938001043,364969.223232207,366860.75735421217,368761.5842416216,370487.15048796317,372220.2783686215,373960.99967685173,375709.3463358289,377465.35039917333,379229.0440514685,381000.45960878726,382779.6295192173,384566.58636339055,386361.3628550113,387777.1816850958,389197.6648508133,390622.8268249738,392052.68212359963,393094.7393256956,394139.0405808635,395185.5902766332,396234.39280864876,397285.45258068247,398338.7740046486
05_PRC,8th_mining_production_projection,GVA millions USD,13_7_mining_and_quarrying,113213.8997,116888.8441,124019.06359009958,125507.2923531812,137053.96324967343,143419.7849268957,149706.78377754393,155954.3974367364,162178.83099656412,168358.4776675736,174480.80341413492,180538.20390500838,186524.5956752025,192433.58059774258,198257.50189772638,203975.17233500892,209571.6454654302,215028.51356302388,220328.942211735,225461.86579851847,230437.56328146343,235257.8177451368,239928.08333056545,244456.90835493576,248855.72553693966,253124.5873202409,257279.80368425627,261338.9956999973,265321.3053047214,269247.97218223684,273161.633031149,277087.93280301854,281050.1040408736,285067.0264636545
05_PRC,8th_food_beverage_tobacco_production_projection,GVA millions USD,13_8_food_beverages_and_tobacco,410975.7388,443038.6136,444810.7680543999,431206.07656539517,433445.749881639,435696.44128718774,437958.20309198275,440231.0878481557,442515.1483511284,444810.4376407193,447117.00900225306,449434.9159676773,451764.21231668064,454104.95207782055,456229.870212158,458364.0999877721,460507.6805559063,462660.65122779185,464823.0514752943,466994.92093155166,469176.2993916221,471367.2268131313,473567.74331692397,475777.8891877146,477521.374326788,479270.60327974963,481025.5938688867,482786.36396969866,484069.5869409669,485355.57331183064,486644.3284852361,487935.8578741215,489230.16690143483,490527.26100015006
05_PRC,8th_pulp_paper_production_projection,tonnes,13_9_pulp_paper_and_printing,109522484.9772466,110847223.4867518,111592637.75619632,107918546.46617933,108728128.47475533,109648374.40848178,110522918.03465445,111312726.97176032,112033303.27722883,112724458.99368896,113435304.63069549,114214703.50605981,115105413.2203916,116142226.02954051,116482336.92600133,116574909.81057723,116642935.28722978,116791699.77638702,117063533.19999246,117612008.353926,118355874.48025258,119242131.89391986,120233682.82108681,121303752.50317116,121859588.342521,122180121.2654196,122404938.83741246,122605844.75882332,122821667.2948789,123075497.83004768,123381680.15683863,123748945.88853505,124181952.48760082,124682707.3023294
05_PRC,8th_wood_production_projection,GVA millions USD,13_10_wood_and_wood_products,61811.48512,66155.89995,66420.5235498,64389.028819162784,64723.46378551064,65059.544007128155,65397.277295098036,65736.6714966676,66077.73449541297,66420.47421140436,66764.89860137172,67111.01565887149,67458.83341445363,67808.35993582985,68125.65930248075,68444.34911228887,68764.43521143933,69085.9234700071,69408.81978205359,69733.13006572187,70058.8602633335,70386.01634148504,70714.6042911455,71044.63012775335,71304.97273646554,71566.17302928302,71828.23366748502,72091.15732029655,72282.77215452274,72474.79962814772,72667.2405479562,72860.0957222249,73053.3659607252,73247.05207472568
05_PRC,8th_construction_production_projection,GVA millions USD,13_11_construction,785958.6213,850171.6612,853572.3478447997,827465.5417826009,831763.3766109112,836082.3546691792,840422.5763378877,844784.1424622715,849167.1543544285,853571.7137954435,857997.9230375165,862445.8848061062,866915.7023020756,871407.4792038557,875485.1038729658,879580.5971731379,883694.0342338906,887825.4904917516,891975.0416914993,896142.7638873867,900328.7334443841,904533.0270394224,908755.7216626421,912996.894618643,916342.5661051959,919699.259718591,923067.0096590152,926445.8502287678,928908.2988092839,931376.0502323796,933849.1148660718,936327.5030975518,938811.2253332181,941300.2919987098
05_PRC,8th_textiles_production_projection,GVA millions USD,13_12_textiles_and_leather,283337.725,302927.3058,304139.0150231999,294836.8178500992,296368.1927297038,297907.10121925967,299453.57908564823,301007.66226134857,302569.38684518903,304138.78910310403,305715.90546889266,307300.7725449822,308893.4271031929,310493.90608550847,311946.8171991695,313406.09514027607,314871.76667846035,316343.85869274585,317822.39817199,319307.41221531975,320798.92803257506,322296.9729447514,323801.57438444486,325312.75989629753,326504.8664975489,327700.90042705747,328900.87387079804,330104.7990511295,330982.20175485394,331861.49393089203,332742.6792735042,333625.7614837826,334510.7442696638,335397.6313459393
06_HKC,8th_steel_production_projection,thousand tonnes,13_1_iron_and_steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_HKC,8th_chemicals_production_projection,thousand tonnes,13_2_chemical_incl__petrochemical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_HKC,8th_aluminium_production_projection,thousand tonnes,13_3_nonferrous_metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_HKC,8th_cement_production_projection,thousand tonnes,13_4_nonmetallic_mineral_products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_HKC,8th_transport_production_projection,GVA millions USD,13_5_transportation_equipment,3120.0315704,3329.2436785,3332.5729221785004,3093.616871357991,3104.794851974897,3115.9920949361617,3127.2086275885003,3138.4444773140485,3149.69967153042,3160.9742376907475,3172.268203283724,3183.581595833647,3194.914442900467,3206.266772079827,3217.6386110031012,3229.0299873374506,3240.4409287858575,3251.8714630871737,3263.321618016163,3274.7914213835493,3286.2809010360493,3297.790084856437,3309.3190007635612,3320.867676712414,3332.4361406941666,3344.024420736204,3355.632544902184,3367.2605412920775,3378.908438042205,3390.5762633252934,3402.2640453505082,3413.9718123635103,3425.6995926464942,3437.4474145182294
06_HKC,8th_machinery_production_projection,GVA millions USD,13_6_machinery,767.3580165,804.7103201,805.5150304201001,747.7570473119843,750.4588730805189,753.1653547435423,755.8764989110194,758.5923122014768,761.3128012420161,764.0379726683244,766.7678331246841,769.5023892639834,772.2416477477282,774.9856152460519,777.734298437724,780.4877040101643,783.2458386594512,786.0087090903323,788.7763220162366,791.5486841592841,794.3258022502948,797.1076830288044,799.8943332430682,802.6857596500771,805.4819690155676,808.2829681140288,811.0887637287178,813.8993626516686,816.7147716837015,819.5349976344361,822.3600473223,825.1899275745421,828.0246452272418,830.8642071253186
06_HKC,8th_mining_production_projection,GVA millions USD,13_7_mining_and_quarrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_HKC,8th_food_beverage_tobacco_production_projection,GVA millions USD,13_8_food_beverages_and_tobacco,12846.61388,13626.3434,13639.9697434,12661.940641170044,12707.691273179393,12753.520744512103,12799.429167096223,12845.416653004764,12891.48331445595,12937.629263813393,12983.854613586233,13030.15947642935,13076.54396514354,13123.008192675692,13169.552272118935,13216.176316712874,13262.88043984373,13309.664755044529,13356.529375995287,13403.4744165232,13450.49999060278,13497.606212356122,13544.793196052964,13592.061056110986,13639.40990709594,13686.839863721796,13734.351040850996,13781.943553494599,13829.617516812448,13877.373046113384,13925.210256855398,13973.129264645851,14021.130185241633,14069.213134549333
06_HKC,8th_pulp_paper_production_projection,tonnes,13_9_pulp_paper_and_printing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06_HKC,8th_wood_production_projection,GVA millions USD,13_10_wood_and_wood_products,28.96809917,30.88010218,30.910982282180004,28.69456679012109,28.798247150271727,28.90210617657584,29.00614412268545,29.110361242581096,29.214757790572406,29.319334021298463,29.42409018972818,29.529026551160722,29.634143361225938,29.73944087588476,29.84491935142952,29.950579044484495,30.056420212006234,30.162443111283963,30.268647999940036,30.375035135930332,30.48160477754457,30.588357183406945,30.69529261247624,30.802411324046474,30.909713577747272,31.017199633544124,31.124869751738984,31.232724192970622,31.34076321821497,31.44898708878562,31.557396066334185,31.665990412850753,31.774770390664308,31.88373626244305
06_HKC,8th_construction_production_projection,GVA millions USD,13_11_construction,9906.10562,10352.039,10362.391039000002,9619.37472771142,9654.131838473462,9688.948844082288,9723.825829570507,9758.762880080856,9793.760080866397,9828.817517290629,9863.935274827627,9899.11343906218,9934.352095689925,9969.651330517496,10005.01122946262,10040.431878554304,10075.913363932943,10111.455771850458,10147.059188670446,10182.723700868308,10218.449395031364,10254.236357859061,10290.084676163007,10325.994436867202,10361.965727008137,10397.998633734911,10434.09324430941,10470.249646106431,10506.4679266138,10542.74817343254,10579.090474276989,10615.49491697495,10651.96158946784,10688.490579810792
06_HKC,8th_textiles_production_projection,GVA millions USD,13_12_textiles_and_leather,3862.948595,4046.410795,4050.4572057950004,3760.026574413183,3773.6124533101365,3787.2217439383044,3800.854479535281,3814.5106933817065,3828.1904188013445,3841.8936891611297,3855.620537871215,3869.3709983850304,3883.145104199335,3896.942888854273,3910.7643859334144,3924.6096290638257,3938.478651916113,3952.3714882044737,3966.288171686759,3980.228736164524,3994.193215483069,4008.1816435315195,4022.1940542428474,4036.2304815939538,4050.290959605711,4064.3755223430085,4078.4842039148193,4092.6170384742545,4106.774060218604,4120.955303389406,4135.160802272488,4149.390591198031,4163.644704540625,4177.9231767193105
07_INA,8th_steel_production_projection,thousand tonnes,13_1_iron_and_steel,5195.078,6182.981,7787.197117672478,7629.33096092536,7715.621065028596,7807.03736808307,7903.817419836118,8006.11864406149,8114.119580967635,8227.946593511027,8347.749098579405,8473.640496200143,8605.688846207495,8743.982101536427,8854.27396658268,8970.347530587624,9092.234299420057,9219.964808486004,9353.56179425307,9421.968730303337,9495.484687022094,9574.341244373321,9658.743500157087,9748.937291061222,9771.93363754472,9800.510484248613,9834.984746191687,9875.660689807642,9922.859049057362,9976.91295359419,10038.130591071613,10106.83337979414,10183.279774963567,10267.704924093874
07_INA,8th_chemicals_production_projection,thousand tonnes,13_2_chemical_incl__petrochemical,6900.0,7462.413618979131,8023.306084958174,8229.887312770023,8625.81087841985,9021.80383994724,9417.623767848238,9812.859421197307,10207.35999078155,10600.808517079542,10993.10743988128,11384.164629195742,11773.83506290768,12162.1532409663,12464.792592371346,12765.456955834497,13063.891069548103,13359.898911052796,13653.222471385014,13884.378436240415,14112.293565425889,14337.031421740814,14558.407022003901,14776.368025561027,14990.868372416562,15201.801704549802,15408.998844634938,15612.225605058708,15811.384447237298,16006.450894045825,16197.26966349015,16384.033824554564,16566.808276075742,16745.734674958472
07_INA,8th_aluminium_production_projection,thousand tonnes,13_3_nonferrous_metals,242.37,245.726,251.2308337009172,245.67270615480467,250.48672201757014,255.10946963927947,259.6123938175732,264.03582374997274,268.4063296670866,272.7361515934688,277.03379352393245,281.30292748837303,285.5431582754965,289.7549843183649,293.9350172781474,298.0774315412903,302.1761261039721,306.2258285929904,310.2203551747566,314.15575519413557,318.026654617633,321.83322216980633,325.5721128591768,329.24244412767206,332.84375162783886,336.37490167132177,339.8339561979349,343.2180502874046,346.52642650907717,349.7593765393953,352.91504993820945,355.9967486773771,359.00535390706324,361.9425935689064
07_INA,8th_cement_production_projection,thousand tonnes,13_4_nonmetallic_mineral_products,78750.0,98437.5,123046.875,147483.23040843452,155817.25002507682,164621.87502756424,173923.66159899943,183750.6635213341,194132.51657878864,205100.52771541104,216687.7692144112,228929.1781819622,241861.66163407016,255524.20750190955,269958.00188876834,285206.5529304882,301315.82163108373,318334.36006613006,336313.4573685975,355307.29393513635,375373.1043154544,396571.3492734537,418965.8975362785,442624.2177764621,466287.86316206213,491215.6717828969,517475.1301183084,545137.3249441016,574277.1352799375,604973.4345640516,637309.3035999164,671372.2548484502,707254.4686698972,745053.0421516644
07_INA,8th_transport_production_projection,GVA millions USD,13_5_transportation_equipment,21526.5307479,22367.959311100003,22748.2146193887,22183.5123638492,22592.885276582576,23009.765833275716,23434.290985051528,23866.600169661884,24306.83535645431,24755.141092148642,25211.66454743857,25676.55556443273,26149.966704950475,26632.0532996877,27122.973498268268,27622.888320196966,28131.961706730235,28650.360573681086,29178.254865175055,29715.817608373993,30263.224969185667,30820.65630897613,31388.294242303353,31966.32469569042,32554.93696745663,33154.323788625836,33764.68138493119,34386.20953993601,35019.11165929075,35663.59483614651,36319.869917745855,36988.15157321192,37668.65836255758,38361.61280693635
07_INA,8th_machinery_production_projection,GVA millions USD,13_6_machinery,3095.920331,3108.310765,3161.152048005,3082.679529546771,3139.5670718500646,3197.4978962076298,3256.491033709591,3316.565860994614,3377.7421064985847,3440.0398568158625,3503.47956317515,3568.0820480320344,3633.868511780295,3700.8605395841137,3769.0801083333595,3838.54959372414,3909.291777466897,3981.3298546243213,4054.6874410814135,4129.388581150057,4205.457755310563,4282.919888092574,4361.800356097887,4442.124996167723,4523.920113697023,4607.212491098426,4692.029396418618,4778.398592109767,4866.348343958852,4955.9074301776855,5047.105150656557,5139.971336384388,5234.536359038424,5330.831140746483
07_INA,8th_mining_production_projection,GVA millions USD,13_7_mining_and_quarrying,22304.58777,22486.64788,23610.980273999965,23729.035175369994,25674.816059750297,26859.064433846663,28067.75931953804,29308.34159196914,30586.15733445525,31902.232122162903,33256.22409670324,34649.29703131491,36082.14918994116,37553.97320489769,39064.48540645749,40617.002548350916,42212.084696448925,43850.451935443074,45532.88981226943,47259.11465720103,49028.100895071286,50841.36143109056,52698.001614581546,54596.87949305384,56537.50773646374,58519.20262803349,60541.38228114372,62602.19193219532,64695.68906408834,66815.93843330552,68960.48884246284,71128.52565029317,73319.38696076706,75532.229038286
07_INA,8th_food_beverage_tobacco_production_projection,GVA millions USD,13_8_food_beverages_and_tobacco,68828.15437999999,71605.01227,72822.29747859,71014.5549226235,72325.05231899227,73659.58342046489,75018.58663926747,76402.50834790082,77811.80302308891,79246.93339232085,80708.37058303303,82196.59427447904,83712.09285233571,85255.36356609417,86826.91268928612,88427.25568259599,90056.91735991118,91716.43205736279,93406.34380541083,95127.20650402784,96879.58410103807,98664.05077366703,100481.19111336011,102331.6003139292,104215.88436308593,106134.66023742323,108088.55610090704,110078.21150694069,112104.27760406632,114167.41734536871,116268.30570164789,118407.62987842769,120586.08953687019,122804.3970186649
07_INA,8th_pulp_paper_production_projection,tonnes,13_9_pulp_paper_and_printing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07_INA,8th_wood_production_projection,GVA millions USD,13_10_wood_and_wood_products,7526.424462999999,7665.954053,7796.2752719009995,7602.740337203447,7743.040750661347,7885.91418621936,8031.4075798094145,8179.568719581709,8330.446261315696,8484.089744108678,8640.549606347102,8799.877201965588,8962.124816998867,9127.345686431903,9295.594011353558,9466.924976419168,9641.394767627728,9819.060590419187,9999.980688097723,10184.214360586691,10371.821983521422,10562.86502768573,10757.406078798378,10955.508857655861,11157.238240637731,11362.660280581116,11571.842228031033,11784.852552873157,12001.760966356012,12222.638443509506,12447.557245966947,12676.590945197762,12909.814446158336,13147.304011368411
07_INA,8th_construction_production_projection,GVA millions USD,13_11_construction,115231.8372,122304.5801,124383.7579617,121296.05240552046,123534.4408744821,125813.87999224316,128135.11858659553,130498.91908183809,132906.05774464732,135357.3249343774,137853.52535787012,140395.4783288556,142984.01803202613,145619.99379186737,148304.27034633202,151037.7281254426,153821.26353491284,156655.78924487677,159542.23448381803,162481.54533779138,165474.68505503403,168522.63435606036,171626.3917493406,174786.9738526635,178005.4157202839,181282.77117595996,184620.11315198574,188018.53403432659,191479.14601396612,195003.08144457743,198591.49320663163,202245.5550780581,205966.46211157631,209755.4310188166
07_INA,8th_textiles_production_projection,GVA millions USD,13_12_textiles_and_leather,16216.16711,16508.51981,16789.16464677,16372.389998592806,16674.524884728024,16982.20073628223,17295.518629097616,17614.581474255934,17939.494051265825,18270.363041847984,18607.297064329123,18950.406708655533,19299.80457203745,19655.60529523554,20017.92559950106,20386.884324181276,20762.602465002365,21145.203213041677,21534.81199440196,21931.556510599905,22335.566779682194,22746.975178081735,23165.916483227513,23592.527916921794,24026.94918949803,24469.32254477387,24919.792805813315,25378.507421512662,25845.616514024907,26321.272927037753,26805.632274920496,27298.852992755328,27801.096387269085,28312.526688681406
08_JPN,8th_steel_production_projection,thousand tonnes,13_1_iron_and_steel,104661.087,104318.836,104887.54225248264,99423.6008212865,99624.6116026462,99875.25849427133,100167.72795915493,100497.11570190037,100859.49389477329,101251.25237078844,101668.57703217953,102104.89286793156,102551.22845818278,102997.61833723458,102889.25052315823,102743.38980001326,102562.4336604667,102348.3033504869,102103.46728356366,101829.87569814865,101530.16274959613,101206.44041029499,100861.20438616716,100498.20704846097,100035.62057288039,99567.96818003306,99101.77293517279,98643.61071091566,98199.80251617712,97775.91490545773,97379.59448067845,97016.0793029126,96689.7791311448,96403.08979075056
08_JPN,8th_chemicals_production_projection,thousand tonnes,13_2_chemical_incl__petrochemical,26088.02,25649.971111231178,25261.075039409185,23457.76803607612,23211.51693578304,22979.675786027903,22759.7561334328,22550.144101012203,22349.461914627,22156.581740850626,21970.08100970675,21787.83440067302,21606.739583636958,21423.993457759345,21387.62758405195,21339.35445571007,21279.42441613891,21208.547803988688,21127.265822619738,21036.144577852938,20935.594381415074,20826.14025935157,20708.438820848576,20583.24731902544,20615.50308280031,20645.064704092143,20674.061382658438,20704.316127575315,20737.61821377856,20720.586218163084,20710.459793961647,20709.57267977379,20719.396139296776,20741.196090825
08_JPN,8th_aluminium_production_projection,thousand tonnes,13_3_nonferrous_metals,52.95399999999999,57.0499,56.90187572826986,53.449083841551904,53.395359328261115,53.32993413495727,53.252740611470465,53.164137115973304,53.06491235153032,52.95500647376042,52.83564546909902,52.707206776535855,52.57136233897589,52.42677949086968,52.27643595406563,52.11900426687347,51.95618325880419,51.78707754767914,51.612527007845195,51.43250562000629,51.248736498349714,51.06164218197853,50.871648679235264,50.680505123603396,50.487330009862234,50.29432623375359,50.10105911383627,49.90886391758937,49.71908632021038,49.530411869657165,49.3450833579256,49.16133950919406,48.98009131721883,48.80046248063844
08_JPN,8th_cement_production_projection,thousand tonnes,13_4_nonmetallic_mineral_products,52783.9890831032,52407.0942315767,52197.21123955168,49116.28692717711,48898.54391642021,48588.12661869227,48266.35911126309,47970.69781040362,47717.10427185119,47511.087636532044,47352.98445366881,47238.55082780175,47159.87967798167,47106.79881739543,47063.17512651421,47006.44275412449,46926.69747775351,46819.62827526605,46684.77732009053,46522.746686364844,46334.98879165178,46122.62803846595,45887.46571535031,45632.017477813824,45416.03776246287,45216.9271686692,45026.50022266533,44844.48410036679,44673.55700018189,44518.128937505026,44384.954659168776,44279.98119356059,44209.40085952651,44177.59801656455
08_JPN,8th_transport_production_projection,GVA millions USD,13_5_transportation_equipment,159979.84533,159189.57368,159507.95282736002,150555.96804413537,151166.7314032322,151779.33559189324,152393.78553038335,153010.08615128498,153628.24239952804,154248.25923241966,154870.14161967314,155493.8945434387,156119.52299833292,156747.0319914685,157376.4265424847,158007.71168357687,158640.89245952724,159275.9739277348,159912.96115824516,160551.85923378202,161192.67324977642,161835.4083143977,162480.06954858455,163126.66208607488,163775.19107343705,164425.66167010012,165078.07904838584,165732.44839353784,166388.77490375427,167047.06379021792,167707.320277128,168369.54960173042,169033.75701435018,169699.947778422
08_JPN,8th_machinery_production_projection,GVA millions USD,13_6_machinery,152008.9836,150200.1959,150500.5962918,142054.12685883936,142630.40063145017,143208.41128264405,143788.16345484016,144369.66180207988,144952.91099005472,145537.9156961344,146124.68060939433,146713.21043064454,147303.50987245736,147895.58365919566,148489.43652704154,149085.07322402397,149682.49851004832,150281.71715692393,150882.73394839282,151485.5536801591,152090.1811599167,152696.62120737846,153304.87865430547,153914.95834453538,154526.8651340117,155140.60389081232,155756.17949517988,156373.59683954914,156992.86082857795,157613.97637917547,158236.94842053216,158861.7818941487,159488.48175386604,160117.0529658947
08_JPN,8th_mining_production_projection,GVA millions USD,13_7_mining_and_quarrying,1516.729256,1486.953052,1497.3617233639973,1419.4989137490693,1462.0838811615415,1470.8658662863502,1481.334496449073,1493.9513828348806,1508.5622662416552,1524.8793322412494,1542.4806279688785,1561.106624710209,1580.5243298329274,1600.5351601297664,1620.9653188437103,1641.794101998668,1662.8783313938072,1684.127026176463,1705.5098593957412,1727.0434525535761,1748.5732548425513,1770.1085976321685,1791.6666856349523,1813.2781374070912,1834.9744463206575,1856.7474474273392,1878.5461098001583,1900.3051138525848,1921.9967570814006,1943.672653624176,1965.2464883129999,1986.8847677724625,2008.8245671090358,2031.3382456701281
08_JPN,8th_food_beverage_tobacco_production_projection,GVA millions USD,13_8_food_beverages_and_tobacco,132961.1066,130735.5658,130997.0369316,123645.15597223224,124146.74971028663,124649.85524266933,125154.47661018273,125660.61786374514,126168.2830644154,126677.47628341698,127188.20160216221,127700.46311227731,128214.2649156265,128729.61112433663,129246.505860822,129764.95325780865,130284.9574583599,130806.52261590038,131329.652894241,131854.3524676047,132380.62552065027,132908.47624849805,133437.90885675515,133968.92756154033,134501.53658950928,135035.7401778797,135571.54257445745,136108.94803766062,136647.96083654638,137188.5852508355,137730.8255709385,138274.68609798086,138820.17114382907,139367.28503111633
08_JPN,8th_pulp_paper_production_projection,tonnes,13_9_pulp_paper_and_printing,26444290.03615611,26226102.2169603,26056591.92653406,24422432.595274508,24300625.657018397,24200620.41909508,24119683.885887362,24056138.98893424,24008579.902892757,23975937.65685116,23956727.930606492,23948586.699528184,23947797.124633554,23951013.887594968,23938819.093691524,23914279.312284663,23877478.550610013,23829332.054171488,23770496.30710878,23724355.072879378,23668503.18264139,23603555.112184282,23530309.827942222,23449645.643933587,23397014.526635084,23341093.471957855,23284686.56388691,23230106.62164438,23179548.701677393,23135829.429661967,23101495.462036386,23079454.723316625,23071463.340079382,23079022.87017604
08_JPN,8th_wood_production_projection,GVA millions USD,13_10_wood_and_wood_products,9720.264131999998,9428.712379,9447.569803758,8917.34858517568,8953.523768709572,8989.80798358326,9026.201521221366,9062.704673778086,9099.31773413895,9136.040995922569,9172.874753482381,9209.819301908448,9246.874937029212,9284.041955413246,9321.320654371073,9358.711331956902,9396.21428697046,9433.829818958748,9471.558228217831,9509.399815794683,9547.354883488933,9585.423733854686,9623.606670202373,9661.903996600515,9700.316017877574,9738.843039623744,9777.485368192842,9816.243310704047,9855.117175043826,9894.107269867718,9933.213904602213,9972.437389446563,10011.77803537467,10051.236154136934
08_JPN,8th_construction_production_projection,GVA millions USD,13_11_construction,282253.4369,282867.7552,283433.4907104,267526.4951598902,268611.7751587765,269700.3261716776,270792.1569415298,271887.2762331565,272985.692833322,274087.4155507835,275192.4532163433,276300.8146829032,277412.5088255165,278527.5445414415,279645.93075019505,280767.67639360507,281892.790435866,283021.28186359047,284153.1596858637,285288.43293429894,286427.1106630892,287569.20194906264,288714.7158917373,289863.661613375,291016.04825903586,292171.8849966325,293331.18101698696,294493.9455338825,295660.1877841217,296829.9170275795,298003.1425472603,299179.8736493516,300360.119663281,301543.88994177163
