Economy,Predicted Steel Production per capita,Year,Population,Predicted Steel Production
PE,9.551578188472162e-05,2046,39730.464,3.7948863336027845
PE,9.848475374962593e-05,2047,39902.535,3.9297913334608303
PE,0.00010154162977064847,2048,40067.277,4.068496607052019
PE,0.00010468921628256128,2049,40224.491,4.21107043815494
PE,0.00010794057846344369,2050,40373.987,4.357991511655555
RP,1.0385139371199841e-05,2019,108116.62199999999,1.1228061878133309
RP,1.0550255407445924e-05,2020,109581.085,1.1561084345750414
RP,1.0585724125051685e-05,2021,111046.91,1.1755119541994432
RP,1.0649483161774723e-05,2022,112508.991,1.1981626052027639
RP,1.0716790335596364e-05,2023,113964.103,1.2213293976353086
RP,1.0784731567584513e-05,2024,115406.85,1.244631898310491
RP,1.0856003719784655e-05,2025,116833.055,1.2683400796738051
RP,1.0930434977037367e-05,2026,118241.48300000001,1.2924308415199695
RP,1.1005590062319363e-05,2027,119632.644,1.3166278379353902
RP,1.1081643864604878e-05,2028,121006.009,1.3409454972151726
RP,1.1160863826467932e-05,2029,122361.31599999999,1.3656579855034117
RP,1.1245138223077481e-05,2030,123697.92599999999,1.3910002757780096
RP,1.1330205637755569e-05,2031,125015.254,1.4164485356762444
RP,1.1401251495445446e-05,2032,126311.55,1.4401097483295322
RP,1.1495935320463274e-05,2033,127583.58099999999,1.466692595129087
RP,1.1577285520149242e-05,2034,128827.33099999999,1.4914707937857734
RP,1.1680125612960998e-05,2035,130039.796,1.5188811519638232
RP,1.1770282854322728e-05,2036,131219.343,1.544488783068393
RP,1.1864736016013817e-05,2037,132365.99300000002,1.570487564442533
RP,1.196324374536262e-05,2038,133480.50400000002,1.5968598046058504
RP,1.2051147768379969e-05,2039,134564.430999999,1.6216558423489582
RP,1.215763170441716e-05,2040,135618.864,1.648804200683439
RP,1.2254047255782962e-05,2041,136643.591,1.6744370213138793
RP,1.2354597014667557e-05,2042,137637.9,1.7004607884451117
RP,1.2459064211551163e-05,2043,138601.775999999,1.7268484270190183
RP,1.2567262082836256e-05,2044,139535.238,1.753575905736933
RP,1.2679027179007956e-05,2045,140438.21300000002,1.7806199195983086
RP,1.2794220858157995e-05,2046,141310.851,1.8079622373482565
RP,1.2901371820399162e-05,2047,142152.969,1.8339683084426759
RP,1.3012291682383985e-05,2048,142963.816999999,1.860286886830953
RP,1.3137526576972591e-05,2049,143742.427,1.8884199549510425
RP,1.3255202238080226e-05,2050,144488.171,1.9152199276153186
RUS,0.0005085964727882941,2019,145872.26,74.19011691365696
RUS,0.000492855132248616,2020,145934.46,71.92454758293036
RUS,0.0005066054853640648,2021,145912.022,73.91983072576211
RUS,0.0005154918611440174,2022,145805.94400000002,75.16177743842039
RUS,0.0005231015445302179,2023,145628.574,76.17853198713313
RUS,0.0005323780090475369,2024,145399.122,77.40729508761993
RUS,0.0005403109011677754,2025,145132.732,78.41679721586122
RUS,0.0005498785024781954,2026,144834.096,79.64115581626318
RUS,0.0005580999747978335,2027,144502.582,80.64688737242187
RUS,0.0005664626051845935,2028,144142.094,81.65110608400258
RUS,0.000576466682781408,2029,143755.891,82.87048161505567
RUS,0.0005851034190275513,2030,143347.514,83.87312055049976
RUS,0.0005938667980716031,2031,142920.74300000002,84.87588402342449
RUS,0.0006042626199107427,2032,142480.339,86.09554292991078
RUS,0.0006132530715960634,2033,142031.804,87.10144006733005
RUS,0.0006223340842918914,2034,141581.092,88.11073924286603
RUS,0.0006330202823037741,2035,141133.253,89.34021165650996
RUS,0.0006422528710356495,2036,140691.316,90.35940163078381
RUS,0.0006515482957502476,2037,140257.453,91.38450446842046
RUS,0.0006608975163872306,2038,139834.566,92.41631737448628
RUS,0.000670292009920938,2039,139425.187,93.45558882783264
RUS,0.0006797248426782858,2040,139031.166,94.50293743672864
RUS,0.0006891900960653993,2041,138653.905,95.55889810679275
RUS,0.000697122172772949,2042,138293.612,96.40754327805918
RUS,0.0007066449611467131,2043,137949.04,97.48099401102638
RUS,0.0007162059025456377,2044,137618.025999999,98.56284251787831
RUS,0.0007242306951781542,2045,137298.524,99.43580548345449
RUS,0.0007338756061461339,2046,136989.919,100.53355984203478
RUS,0.000743567709782004,2047,136691.346999999,101.63927183580645
RUS,0.0007533166565251318,2048,136399.881999999,102.75230305866174
RUS,0.0007631351217072767,2049,136111.929,103.87179350322721
RUS,0.0007746393039326013,2050,135824.486,105.21498529204337
SIN,0.00010374186895739192,2019,5804.343000000001,0.6021533908897552
SIN,9.814810501863091e-05,2020,5850.343000000001,0.5742000791590123
SIN,9.614029349618303e-05,2021,5896.684,0.5669089304142465
SIN,9.445486484405243e-05,2022,5943.55099999999,0.5613973063987318
SIN,9.262586928853454e-05,2023,5990.29199999999,0.5548560037921533
SIN,9.091154115082256e-05,2024,6035.675,0.548712516135491
SIN,8.919962594685553e-05,2025,6078.76,0.5422231182207076
SIN,8.759487884740692e-05,2026,6119.58599999999,0.5360443942662867
SIN,8.589009119276488e-05,2027,6158.533,0.5289569609836519
SIN,8.428777941914984e-05,2028,6195.443,0.522200132987916
SIN,8.269129884667534e-05,2029,6230.132,0.5151777070662351
SIN,8.110449088610591e-05,2030,6262.465,0.5079140355170573
SIN,7.95303679976245e-05,2031,6292.363,0.5004339449646366
SIN,7.7971429819024e-05,2032,6319.769,0.4927614250559435
SIN,7.635770377386773e-05,2033,6344.626,0.4844610726639793
SIN,7.483873230743762e-05,2034,6366.868,0.4764883298887908
SIN,7.340626657421495e-05,2035,6386.454000000001,0.46880574478796144
SIN,7.198967080659635e-05,2036,6403.394,0.4609782261049343
SIN,7.059033030025557e-05,2037,6417.695,0.4530272098162987
SIN,6.92091688188856e-05,2038,6429.411,0.44497419130500004
SIN,6.79015508530365e-05,2039,6438.647,0.4371941166952509
SIN,6.655585114920711e-05,2040,6445.4890000000005,0.4289850064678518
SIN,6.52801650454474e-05,2041,6450.003000000001,0.4210572603836309
SIN,6.397219016837507e-05,2042,6452.27,0.41276584345770145
SIN,6.27303831685724e-05,2043,6452.433000000001,0.40476359445954113
SIN,6.150443924955706e-05,2044,6450.679,0.39674539467389347
SIN,6.025203265547055e-05,2045,6447.175,0.38845539863553336
SIN,5.910035094503151e-05,2046,6442.025,0.3807259382966666
SIN,5.792270765061065e-05,2047,6435.31699999999,0.37275098523000416
SIN,5.679838676609773e-05,2048,6427.251,0.3650574881407884
SIN,5.5687142556010356e-05,2049,6417.931,0.3573962385116381
SIN,5.458892690470572e-05,2050,6407.528,0.34978007763185526
CT,0.0011415777220471894,2019,23773.881,27.13973291620096
CT,0.0012348279544910374,2020,23816.775,29.40961955582328
CT,0.0012903680704449765,2021,23855.007999999903,30.781740643409353
CT,0.0013549405011097037,2022,23888.6,32.367631654809266
CT,0.0014238591948276477,2023,23917.88,34.055693358784296
CT,0.001496164703287937,2024,23943.319,35.82314876736342
CT,0.0015719976773591053,2025,23965.154,37.67316642555327
CT,0.001652790383254296,2026,23983.359,39.63946511333537
CT,0.0017376975051154634,2027,23997.588,41.70054879638878
CT,0.0018282206647806884,2028,24007.365,43.890760799932636
CT,0.0019241535102212973,2029,24012.113999999903,46.202993440933774
CT,0.0020262948338438122,2030,24011.257,48.65388601319608
CT,0.002134349179794284,2031,24004.597999999904,51.2341940525913
CT,0.0022471977549777416,2032,23991.857000000004,53.91444718814702
CT,0.0023678936228311385,2033,23972.199,56.763617137339
CT,0.0024960411830065683,2034,23944.616,59.76674764727801
CT,0.0026325640159107055,2035,23908.35,62.94026188979871
CT,0.0027763229290795476,2036,23863.196,66.25193821591934
CT,0.002926580504224775,2037,23809.182,69.67948786273944
CT,0.0030868695506644913,2038,23746.175,73.30134455225037
CT,0.00325657310270367,2039,23674.177000000003,77.09668804684587
CT,0.003436313616722004,2040,23593.256,81.07382685560813
CT,0.0036269091172663635,2041,23503.482999999902,85.24499678021462
CT,0.003827668342315296,2042,23405.196,89.5873277748846
CT,0.0040407643766781015,2043,23299.259,94.14681577019664
CT,0.004265920178989185,2044,23186.81,98.91308066538822
CT,0.00450420628036097,2045,23068.795,103.90661131935973
CT,0.004754927796263277,2046,22945.726000000002,109.10527036284098
CT,0.00502022711292703,2047,22817.979,114.5514368379996
CT,0.005300062213226538,2048,22686.171000000002,120.23811767989572
CT,0.005595132033033072,2049,22550.98,126.17571057428815
CT,0.005907745594042795,2050,22412.979,132.41017793662368
THA,7.511329475768138e-05,2019,69625.5809999999,5.229806788327813
THA,5.2807086411859274e-05,2020,69799.978,3.6859334697918764
THA,5.993747268708121e-05,2021,69950.844,4.192676801688278
THA,6.262634517841964e-05,2022,70078.198,4.388741417429637
THA,6.549186200289521e-05,2023,70182.829,4.596404151840792
THA,6.882662471853891e-05,2024,70266.064,4.836176017376837
THA,7.26413097955229e-05,2025,70328.932,5.1087857370002645
THA,7.695306208345125e-05,2026,70371.63900000001,5.4153131048812195
THA,8.147292396760288e-05,2027,70394.102,5.735213320013681
THA,8.494644364332182e-05,2028,70396.854,5.979962390978155
THA,9.341806816162728e-05,2029,70380.496,6.574809972577136
THA,9.861510994834354e-05,2030,70345.543,6.937133457320929
THA,0.00010369099862999076,2031,70292.293,7.28867805716191
THA,0.00011209528610309406,2032,70220.9,7.871431875916757
THA,0.00011693105024502033,2033,70131.526,8.20055299046595
THA,0.0001252096644558316,2034,70024.233,8.767710717706969
THA,0.00013344330917984488,2035,69899.11200000001,9.327568814012606
THA,0.0001416068772584262,2036,69756.445,9.877992345099159
THA,0.00014967963539785613,2037,69596.352,10.417156592380856
THA,0.00015764767668606706,2038,69418.5279999999,10.943669658166678
THA,0.00016955710827840182,2039,69222.586,11.73718150971298
THA,0.0001773440727147602,2040,69008.295,12.238212086401623
THA,0.00018922319214248294,2041,68775.781,13.013972822912327
THA,0.0002011098282821951,2042,68525.507,13.781152945720358
THA,0.000212979394828756,2043,68257.808,14.537506640177421
THA,0.000224808898199523,2044,67973.162,15.280971656357686
THA,0.0002365778268809051,2045,67672.072,16.009711734288146
THA,0.00024826811868599945,2046,67355.05,16.722111547501427
THA,0.00026470023748686246,2047,67022.652,17.740911901399336
THA,0.00028121842110758106,2048,66675.564,18.750396834537472
THA,0.0002926948521524666,2049,66314.572,19.409933847094102
THA,0.0003091598408366678,2050,65940.494,20.38615262973125
USA,0.00026140323769862343,2019,329064.917,86.0186347168288
USA,0.00023147151690135228,2020,331002.647,76.61768479945285
USA,0.00024134047544793562,2021,332915.07399999996,80.34588224294467
USA,0.00024058666353364376,2022,334805.268,80.54968236160742
USA,0.00024020234064498706,2023,336679.231,80.8711393327543
USA,0.00024014651560827404,2024,338542.56200000003,81.2998166493981
USA,0.0002403184315565817,2025,340399.604,81.80429893576151
USA,0.00024064720081006769,2026,342251.975,82.36197975546726
USA,0.00024108324407431003,2027,344100.69899999996,82.95691280315768
USA,0.000241589027386284,2028,345947.847,83.577203883109
USA,0.00024213609798233657,2029,347795.041,84.21373412534678
USA,0.0002427083275325179,2030,349641.876,84.86099495929201
USA,0.00024329865168230862,2031,351490.17799999996,85.51708638697464
USA,0.00024391743426201742,2032,353335.45200000005,86.18467688565022
USA,0.00024459154537557375,2033,355162.92,86.86984746290126
USA,0.0002453530176142381,2034,356952.972,87.57948882657064
USA,0.0002462271863828406,2035,358690.99700000003,88.31947497216592
USA,0.000247228387934089,2036,360371.86,89.0941540046092
USA,0.000248363751685277,2037,361997.62,89.90708700434126
USA,0.0002496371870511967,2038,363569.99700000003,90.76059134729203
USA,0.00025104541550374624,2039,365093.536,91.65505844285194
USA,0.00025258345655017903,2040,366572.15,92.59006072203071
USA,0.000254249195232352,2041,368006.425,93.5653373965849
USA,0.0002560422060589426,2042,369396.555,94.58110885277351
USA,0.00025795481680967374,2043,370746.305,95.63579518913842
USA,0.00025997418290329494,2044,372060.394,96.72609692082797
USA,0.00026208590256668964,2045,373343.357,97.84803068662283
USA,0.0002642794999678795,2046,374598.06799999997,98.99859009997373
USA,0.0002665466845976528,2047,375827.63399999996,100.17560982288009
USA,0.00026887504426632435,2048,377037.244,101.37590567055294
USA,0.0002712495705645697,2049,378232.679,102.59545175223674
USA,0.00027365615233114254,2050,379419.097,103.83037020597655
VN,0.00013796720178229648,2019,96462.10800000001,13.308607118781676
VN,0.00016862811085978268,2020,97338.58300000001,16.41402136505816
VN,0.0001956058985829352,2021,98168.829,19.202402009379508
VN,0.00023219258496766482,2022,98953.535,22.976277083338296
VN,0.00027625062987142994,2023,99698.631,27.54180961106927
VN,0.000327749229788999,2024,100414.087,32.91063967421554
VN,0.00038888790251101127,2025,101106.83300000001,39.319224214901105
VN,0.0004615239081648011,2026,101778.646,46.9732784696418
VN,0.0005466727629097907,2027,102425.785,55.993386879154194
VN,0.0006477964935357292,2028,103043.295,66.75108518336773
VN,0.0007664040639483947,2029,103624.127,79.41795205590456
VN,0.0009071788709223618,2030,104163.523,94.49494718643547
VN,0.0010724373849341398,2031,104660.42,112.24174713090873
VN,0.0012686600083475362,2032,105117.644,133.35855111451335
VN,0.0015018376733717336,2033,105539.06800000001,158.5025483349412
VN,0.0017737605441372198,2034,105930.352,187.8950788041672
VN,0.0021001783971826785,2035,106296.112,223.24079812691048
VN,0.0024853918492304295,2036,106637.62199999999,265.0362765401155
VN,0.0029441200134734066,2037,106955.382,314.88948069489334
VN,0.0034864159070709046,2038,107252.235,373.92589817290684
VN,0.0041531621478704,2039,107531.321,446.59501208770143
VN,0.004904478759771314,2040,107795.035,528.6784595663054
VN,0.005806367698017607,2041,108044.73300000001,627.347447632137
VN,0.006889921032012816,2042,108280.67800000001,746.0453207128076
VN,0.008192799966389781,2043,108502.62400000001,888.9402942604032
VN,0.009760602970994714,2044,108709.692,1061.0721427111203
VN,0.011648610193368436,2045,108901.041,1268.545776261034
VN,0.013923999510738128,2046,109076.75099999999,1518.7846275569045
VN,0.01666828655839345,2047,109236.674,1820.7881849178073
VN,0.019811654943238676,2048,109379.296,2166.9848702863665
VN,0.02378343368811805,2049,109502.617,2604.348230094888
VN,0.028357982800383263,2050,109605.01,3108.1769884158352
